"No.","Corpus","Date","Genre","Bibl","URL","ContextBefore","Hit","ContextAfter"
"668","wikipedia","2024-05-14","Wissenschaft","Zoë Quinn. In: Wikipedia: Die freie Enzyklopädie. 14.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244946143","Quinn interessiert sich für Human Enhancement und ließ sich einen NTAG216-Chip in den Handrücken implantieren , der für verschiedene Funktionen","programmiert","werden kann ."
"669","wikipedia","2024-05-13","Wissenschaft","Dietrich Dörner. In: Wikipedia: Die freie Enzyklopädie. 13.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244917124","Bekannt wurde sein „ EMO-Projekt “ , in dem ein emotionaler Roboter","programmiert","und simuliert wurde ; das Nachfolgeprojekt heißt „ PSI “ ."
"670","wikipedia","2024-05-13","Wissenschaft","Donkey Kong. In: Wikipedia: Die freie Enzyklopädie. 13.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244932540","Kurz zuvor hatte Nintendo-Präsident Hiroshi Yamauchi , um einem alten Freund einen Gefallen zu tun , dessen Sohn Shigeru Miyamoto als Spieldesigner eingestellt , obwohl er noch nie ein Spiel","programmiert","hatte ."
"671","wikipedia","2024-05-13","Wissenschaft","Donkey Kong. In: Wikipedia: Die freie Enzyklopädie. 13.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244932540","Diese Version wurde von Atari","programmiert","und nicht von CBS ."
"672","wikipedia","2024-05-13","Wissenschaft","M777. In: Wikipedia: Die freie Enzyklopädie. 13.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244919313","Dazu wird der Zünder unmittelbar vor dem Abschuss durch einen Laptop mit den Zielkoordinaten","programmiert","."
"673","wikipedia","2024-05-13","Wissenschaft","Flying Theater. In: Wikipedia: Die freie Enzyklopädie. 13.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244933916","Die Synchronität wird dabei mit einer speziellen Software","programmiert","( Motion Control Software ) und während des Ablaufs der Simulation von dieser Software auch kontrolliert ."
"674","wikipedia","2024-05-12","Wissenschaft","Jean Piaget. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244904878","« Genetisch » ist dabei im Sinne von « die Genese ( Entstehungsgeschichte , Entwicklung ) betreffend » zu verstehen ( und damit meist nicht im Sinne von « erblich","programmiert","» oder « die erbliche Information betreffend » ) ."
"675","wikipedia","2024-05-12","Wissenschaft","Hessische Landesbahn. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244896545","Im Zug ist die Fahrgastinformationsanzeige und die automatische Ansage nicht","programmiert","."
"676","wikipedia","2024-05-12","Wissenschaft","Sonnenschutz. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244902573","Das System ist so","programmiert",", dass es automatisch Messwerte während der relevanten Stunden am Tag aufnimmt ."
"677","wikipedia","2024-05-12","Wissenschaft","Die Zeitreisenden. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244902801","Bogg trifft erstmals auf Jeffrey , als ihn sein Omni auf Grund einer Fehlfunktion in das Jahr 1982 bringt ( der Omni ist","programmiert",", Reisen in die Zeit nach 1970 nicht zu ermöglichen ) und er in Jeffreys Zimmer landet , der nach dem Tod seiner Eltern bei seiner Tante lebt ."
"678","wikipedia","2024-05-12","Wissenschaft","The Roberta Williams Anthology. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244899747","Die fünf Spiele der Reihe Hi-Res Adventure sind Textadventures , die ursprünglich für den Apple II","programmiert","und daher mit einem Emulator ausgeliefert wurden , um sie auf damals aktuellen Windows-PCs lauffähig zu machen ."
"679","wikipedia","2024-05-12","Wissenschaft","SonarQube. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244895397","SonarQube ist in Java","programmiert",", unterstützt aber neben der Analyse von Java-Programmen mit entsprechenden Plugins unter anderem die Programmiersprachen JavaScript , Groovy , Flex , PHP , PL/SQL , C# , Cobol , die des .Net-Frameworks und Visual Basic 6 ."
"680","wikipedia","2024-05-12","Wissenschaft","Solo (Album). In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244892410","Produziert und","programmiert","wurden die meisten Titel des Albums durch Vettese ( 7 Titel ) ; bei der Programmierung ( „ Additional Programming “ ) erhielt er Unterstützung von Mark „ Tufty “ Evans ."
"681","wikipedia","2024-05-12","Wissenschaft","Zähne zeigen. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244907597","Die Maus ist von Marcus genetisch so","programmiert","worden , dass sie exakt sieben Jahre leben und zur Jahrtausendwende sterben soll ."
"682","wikipedia","2024-05-12","Wissenschaft","Lauf Junge lauf. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244894148","Zwar werde der Protagonist „ überzeugend dargestellt “ , da jedoch stets „ die emotionale Betroffenheit","vorprogrammiert","“ sei , hätte „ Die Musikuntermalung “ nach Einschätzung von Riepe „ auch dezenter bleiben können “ ."
"683","wikipedia","2024-05-12","Wissenschaft","Open Roberta. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244889938","Das ermöglicht es ihnen , komplexe Muster und Zusammenhänge zu erfassen , ohne dass diese explizit","programmiert","werden müssen ."
"684","wikipedia","2024-05-12","Wissenschaft","Soldano/Cornish Guitar Routing System. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244888190","Die Effekte wurden von Dickson hinter der Bühne","vorprogrammiert","und von Clapton per Fußtaster selektiv ausgewählt ."
"685","wikipedia","2024-05-12","Wissenschaft","Traumstadt. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244891942","Bald macht sich allgemeines Chaos breit , Sittenverfall und Perversion , Libertinage und Gewaltexzesse sind allgegenwärtig in der „ Traumstadt “ , deren Untergang","vorprogrammiert","zu sein scheint ."
"686","wikipedia","2024-05-12","Wissenschaft","Universe Sandbox. In: Wikipedia: Die freie Enzyklopädie. 12.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244898628","Universe Sandbox wurde hauptsächlich von Dan Dixon","programmiert","."
"687","wikipedia","2024-05-11","Wissenschaft","Wolverine (Comicfigur). In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244861551","Als eine Art Sicherheit hat man X-23 auf einen bestimmten Duft","programmiert","; ist sie diesem ausgesetzt , läuft sie Amok und tötet alles in ihrer Umgebung ."
"688","wikipedia","2024-05-11","Wissenschaft","Banshee (Medienspieler). In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244873134","Die Software ist in C#","programmiert","und fußt ferner auf der Mono-Laufzeitumgebung sowie GTK für die graphische Benutzeroberfläche ."
"689","wikipedia","2024-05-11","Wissenschaft","Große Fuge. In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244865466","Der Musikwissenschaftler Klaus Kropfinger sieht in dem gemeinsamen Vorgehen von Artaria und Holz ein „ Zusammenspiel “ ; durch dieses sei die Abtrennung der Fuge „ bereits","vorprogrammiert","“ gewesen ; besonders Holz’ Verhalten interpretiert Kropfinger als „ kontinuierliche ‚ psychologische Kriegsführung ‘ “ ."
"690","wikipedia","2024-05-11","Wissenschaft","GPGPU-Sim. In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244859891","Die Sourcen sind in C++","programmiert","."
"691","wikipedia","2024-05-11","Wissenschaft","Slawinsk (Kaliningrad). In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244878954","Der Verfall war","vorprogrammiert",": das Dach ist in den 1970er Jahren eingefallen , Mauerteile des Kirchenschiffs verschwanden , und so steht heute nur noch die Turmruine mit einigen zu erahnenden Mauerfragmenten ."
"692","wikipedia","2024-05-11","Wissenschaft","Future Offensive Air System. In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244865537","Die Marschflugkörper können so paketweise eingeladen werden , und im Flug des Transporters auf ihr jeweiliges Ziel","programmiert","werden ."
"693","wikipedia","2024-05-11","Wissenschaft","Frauen in der Informatik. In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244874848","I figure out how the computer can solve a problem , and then instruct the machine to do it . ‘ “ - Ich hatte die Vorstellung , dass ich den ganzen Tag an einer großen Maschine stehen und Knöpfe drücken würde , sagt ein Mädchen , das für eine Bank in Los Angeles","programmiert","."
"694","wikipedia","2024-05-11","Wissenschaft","Skyscanner. In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244877864","Es wird überwiegend in C und Python","programmiert","."
"695","wikipedia","2024-05-11","Wissenschaft","Snap! (Programmiersprache). In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244883933","Im Gegensatz zu den meisten anderen Modifikationen basiert die kommende Version nicht mehr auf dem Quellcode von Scratch selbst , sondern wurde vollständig neu","programmiert",", da wie bei Scratch 2.0 , eine komplette Onlineverfügbarkeit von Projekt-Player und Entwicklungsumgebung angestrebt wird ."
"696","wikipedia","2024-05-11","Wissenschaft","Valerian – Die Stadt der tausend Planeten. In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244866534","Der Intruder ist mit einem Supercomputer namens Alex ausgestattet und wurde mit einem Sinn für Humor","programmiert","."
"697","wikipedia","2024-05-11","Wissenschaft","Deno (Software). In: Wikipedia: Die freie Enzyklopädie. 11.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244872061","Das Unix cat Programm könnte wie folgt","programmiert","werden :"
"698","wikipedia","2024-05-10","Wissenschaft","Atari 2600. In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244842558","Die Entwickler sogenannter Homebrews machen dabei Gebrauch von Emulatoren , die ebenfalls von Enthusiasten","programmiert","wurden ."
"699","wikipedia","2024-05-10","Wissenschaft","Mathematica. In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244856177","WSTP ermöglicht die Kommunikation zwischen dem Wolfram Mathematica-Kernel und dem Frontend und bietet eine allgemeine Schnittstelle zwischen dem Kernel und anderen Anwendungen , die auch in anderen Sprachen","programmiert","sein können ."
"700","wikipedia","2024-05-10","Wissenschaft","Neocron. In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244856549","Dennoch wird mit TinNS an einem Emulator","programmiert","."
"701","wikipedia","2024-05-10","Wissenschaft","Rhapsody (Betriebssystem). In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244827031","Im Mai 1997 kündigte Apple auf der Worldwide Developers Conference ( WWDC ) in den USA an , dass sich Software , die unter Rhapsody","programmiert","werde , problemlos für Windows und weitere Betriebssysteme kompilieren lasse , wenn das zugrundeliegende OPENSTEP-kompatible Framework Yellow Box in der Windows-Version installiert sei ."
"702","wikipedia","2024-05-10","Wissenschaft","Fatal Fury. In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244839375","[Formel] Aus verschiedenen Gründen konnte das Spiel auch nicht mehr fertig","programmiert","werden ."
"703","wikipedia","2024-05-10","Wissenschaft","Katzenklappe. In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244857059","Künstliche Intelligenz kann so","programmiert","werden , dass menschliche , oder auch tierische , Gesichter via Gesichtserkennung voneinander unterschieden werden ."
"704","wikipedia","2024-05-10","Wissenschaft","Jahrmarktsorgel. In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244838583","Die Musik der ersten Jahrmarktsorgeln wurde auf Stiftwalzen","programmiert",", wie man sie auch von kleinen Spieldosen und Spieluhren kennt ."
"705","wikipedia","2024-05-10","Wissenschaft","Ning (Unternehmen). In: Wikipedia: Die freie Enzyklopädie. 10.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244849868","Die auf der Ning-Plattform laufenden sozialen Netzwerke sind in PHP","programmiert","; die Plattform selbst ist in Java realisiert ."
"706","wikipedia","2024-05-09","Wissenschaft","Crack (Software). In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244810415","Dabei wird nichts Neues","programmiert",", sondern nur nachvollzogen , wie der ursprüngliche Code funktioniert , um das Programm gezielt zu verändern ."
"707","wikipedia","2024-05-09","Wissenschaft","Berliner Tageblatt. In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244826217","Spannungen zwischen Wolff und dem 17 Jahre jüngeren Lachmann-Mosse waren damit","vorprogrammiert","."
"708","wikipedia","2024-05-09","Wissenschaft","Arithmetischer Überlauf. In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244800754","In höheren Programmiersprachen ist dieser direkte Zugriff nicht möglich , dort muss eine Überlauferkennung entweder von der Laufzeitumgebung bereits abgefangen werden oder selbst","programmiert","werden ."
"709","wikipedia","2024-05-09","Wissenschaft","Free Internet Chess Server. In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244800939","Er wurde von freiwilligen Helfern","programmiert","und konnte kostenlos benutzt werden ."
"710","wikipedia","2024-05-09","Wissenschaft","Geschichte der Zeitmessgeräte. In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244803221","Die Länge der Tage und Nächte konnten entsprechend den Jahreszeiten neu","programmiert","werden ."
"711","wikipedia","2024-05-09","Wissenschaft","Liste der Baudenkmäler in Nürnberg/Südliche Außenstadtteile. In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244806879","Jedes Einfamilienhaus sollte eine eigene Tür und einen Hausgarten haben , zum Nutzen und Vergnügen , hiermit war ein „ ländlicher “ Charakter in weitläufiger Bebauungsweise","programmiert","."
"712","wikipedia","2024-05-09","Wissenschaft","Bvi (Hex-Editor). In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244801643","Die ursprüngliche Version wurde auf dem SunOS - Betriebssystem","programmiert","und war über Funktionstasten steuerbar ."
"713","wikipedia","2024-05-09","Wissenschaft","ZALA Lancet. In: Wikipedia: Die freie Enzyklopädie. 09.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244820835","Die Flugroute der Drohne kann","programmiert","oder vom Bediener in Echtzeit gesteuert werden ."
"714","wikipedia","2024-05-08","Wissenschaft","Sequenzer (Musik). In: Wikipedia: Die freie Enzyklopädie. 08.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244799242","Der Name rührt daher , dass jedes Klangereignis Schritt für Schritt ( step by step ) mit seinen Eigenschaften wie Tonhöhe , Dauer usw.","programmiert","wird ."
"715","wikipedia","2024-05-08","Wissenschaft","Adventure. In: Wikipedia: Die freie Enzyklopädie. 08.05.2024.","https://de.wikipedia.org/w/index.php?oldid=244786594","Diese werden entweder von Grund auf selber","programmiert","oder mit geeigneten Entwicklungsumgebungen zusammengestellt ."
